 Make-Ahead Slow Cooker Beef Stew| paprika | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew/
 Slow Cooker Guinness&#174; Beef Stew| stout beer e.g. Guinness | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| beef broth | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| parsley | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| thyme | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| bay | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| round | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| carrots into chunks | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Slow Cooker Guinness&#174; Beef Stew| puff pastry into quarters | 1 | True | 4.833333 | http://allrecipes.com/Recipe/Slow-Cooker-Guinness-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| paprika | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| ground pepper | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| beef into cubes | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| onion | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| mushrooms | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| potatoes | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| carrots | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| celery | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| Marsala wine | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| Worcestershire sauce | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| beef broth | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| onion soup mix | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| paprika | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| salt ground black pepper | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Make-Ahead Slow Cooker Beef Stew| cornstarch | 1 | True | 4.731343 | http://allrecipes.com/Recipe/Make-Ahead-Slow-Cooker-Beef-Stew
 Hunts&#174; Sopa de Fideo con Pollo| Pure Wesson Vegetable Oil | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| angel hair fideo | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| poblano bell pepper | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| jalapeno Serrano pepper | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| onion | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| Hunt Tomato Sauce | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| caldo con sabor de pollo chicken bouillon | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| sazon | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Sopa de Fideo con Pollo| cilantro | 1 | True | 4.636364 | http://allrecipes.com/Recipe/Hunts-Sopa-de-Fideo-con-Pollo
 Hunts&#174; Bruschetta Chicken Skillet| Hunt Diced Tomatoes | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Hunts-Bruschetta-Chicken-Skillet
 Hunts&#174; Bruschetta Chicken Skillet| blend cheese | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Hunts-Bruschetta-Chicken-Skillet
 Hunts&#174; Bruschetta Chicken Skillet| basil | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Hunts-Bruschetta-Chicken-Skillet
 Hunts&#174; Bruschetta Chicken Skillet| boneless skinless chicken breasts | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Hunts-Bruschetta-Chicken-Skillet
 Hunts&#174; Bruschetta Chicken Skillet| Hunt Tomato Sauce | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Hunts-Bruschetta-Chicken-Skillet
 Hunts&#174; Bruschetta Chicken Skillet| garlic- croutons | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Hunts-Bruschetta-Chicken-Skillet
 Hunts&#174; Lemon Tomato Chicken Pasta| cavatappi rotini pasta | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| boneless skinless chicken breasts into pieces | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| Hunt Petite Diced Tomatoes | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| Hunt Tomato Sauce | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| lemon juice | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| cream cheese spread | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| basil | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| peel | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunts&#174; Lemon Tomato Chicken Pasta| Cracked pepper | 1 | True | 4.189189 | http://allrecipes.com/Recipe/Hunts-Lemon-Tomato-Chicken-Pasta
 Hunt's&#174; Tomato and Pesto Chicken| penne pasta | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunt's&#174; Tomato and Pesto Chicken| broccoli florets | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunt's&#174; Tomato and Pesto Chicken| boneless skinless chicken breasts | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunt's&#174; Tomato and Pesto Chicken| Hunt Diced Tomatoes | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunt's&#174; Tomato and Pesto Chicken| Hunt Tomato Sauce | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunt's&#174; Tomato and Pesto Chicken| cream cheese spread | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunt's&#174; Tomato and Pesto Chicken| basil pesto | 1 | True | 4.111111 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Pesto-Chicken
 Hunts&#174; Chicken with Mediterranean Vegetables| boneless skinless chicken breasts | 1 | True | 4.545455 | http://allrecipes.com/Recipe/Hunts-Chicken-with-Mediterranean-Vegetables
 Hunts&#174; Chicken with Mediterranean Vegetables| ground pepper | 1 | True | 4.545455 | http://allrecipes.com/Recipe/Hunts-Chicken-with-Mediterranean-Vegetables
 Hunts&#174; Chicken with Mediterranean Vegetables| zucchini | 1 | True | 4.545455 | http://allrecipes.com/Recipe/Hunts-Chicken-with-Mediterranean-Vegetables
 Hunts&#174; Chicken with Mediterranean Vegetables| onion | 1 | True | 4.545455 | http://allrecipes.com/Recipe/Hunts-Chicken-with-Mediterranean-Vegetables
 Hunts&#174; Chicken with Mediterranean Vegetables| Hunt s Diced Tomatoes with Rosemary Oregano | 1 | True | 4.545455 | http://allrecipes.com/Recipe/Hunts-Chicken-with-Mediterranean-Vegetables
 Hunts&#174; Arroz con Pollo y Frijoles Negros| PAM Original No-Stick Cooking Spray | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| bone-in skin-on chicken thighs drumsticks | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| adobo blend | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| grain white rice | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| onions | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| Hunt Tomato Sauce | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| Rosarita Premium Whole Black Beans | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Arroz con Pollo y Frijoles Negros| caldo con sabor de pollo chicken bouillon | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Arroz-con-Pollo-y-Frijoles-Negros
 Hunts&#174; Tomato and Bacon Tortellini| bacon into | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Hunts&#174; Tomato and Bacon Tortellini| Hunt s Diced Tomatoes with Basil Garlic Oregano | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Hunts&#174; Tomato and Bacon Tortellini| Hunt Tomato Sauce with Basil Garlic Oregano | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Hunts&#174; Tomato and Bacon Tortellini| tortellini | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Hunts&#174; Tomato and Bacon Tortellini| onion soft cream cheese spread | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Hunts&#174; Tomato and Bacon Tortellini| peas | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Hunts&#174; Tomato and Bacon Tortellini| Cracked pepper | 1 | True | 4.405406 | http://allrecipes.com/Recipe/Hunts-Tomato-and-Bacon-Tortellini
 Tomato Beef Stroganoff| PAM Original No-Stick Cooking Spray | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| boneless into pieces | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| Hunt Crushed Tomatoes | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| Hunt Tomato Sauce | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| Hunt Tomato Paste | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| mushrooms | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| beef stroganoff mix | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| egg noodles | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Tomato Beef Stroganoff| cream | 1 | True | 3.4 | http://allrecipes.com/Recipe/Tomato-Beef-Stroganoff
 Hunts&#174; Beef and Mushroom Bolognese| fettuccine pasta | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Hunts&#174; Beef and Mushroom Bolognese| PAM Olive Oil No-Stick Cooking Spray | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Hunts&#174; Beef and Mushroom Bolognese| ground beef | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Hunts&#174; Beef and Mushroom Bolognese| onion | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Hunts&#174; Beef and Mushroom Bolognese| button mushrooms | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Hunts&#174; Beef and Mushroom Bolognese| Hunt Tomato Paste | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Hunts&#174; Beef and Mushroom Bolognese| Hunt s Diced Tomatoes with Fennel Red Pepper | 1 | True | 4.333333 | http://allrecipes.com/Recipe/Hunts-Beef-and-Mushroom-Bolognese
 Heartwarming Beef Stew Skillet| boneless beef sirloin steak into pieces | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Heartwarming Beef Stew Skillet| ground pepper | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Heartwarming Beef Stew Skillet| brown gravy mix | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Heartwarming Beef Stew Skillet| cold water | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Heartwarming Beef Stew Skillet| Hunt Stewed Tomatoes | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Heartwarming Beef Stew Skillet| Worcestershire sauce | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Heartwarming Beef Stew Skillet| vegetables for stew | 1 | True | 3.888889 | http://allrecipes.com/Recipe/Heartwarming-Beef-Stew-Skillet
 Hearty Harvest Soup| pork sausage links casings | 1 | True | 4.714286 | http://allrecipes.com/Recipe/Hearty-Harvest-Soup
 Hearty Harvest Soup| onion | 1 | True | 4.714286 | http://allrecipes.com/Recipe/Hearty-Harvest-Soup
 Hearty Harvest Soup| reduced-sodium broth | 1 | True | 4.714286 | http://allrecipes.com/Recipe/Hearty-Harvest-Soup
 Hearty Harvest Soup| Hunt s Diced Tomatoes with Roasted Garlic | 1 | True | 4.714286 | http://allrecipes.com/Recipe/Hearty-Harvest-Soup
 Hearty Harvest Soup| cannellini beans | 1 | True | 4.714286 | http://allrecipes.com/Recipe/Hearty-Harvest-Soup
 Hearty Harvest Soup| baby leaves | 1 | True | 4.714286 | http://allrecipes.com/Recipe/Hearty-Harvest-Soup
 Beefy Cowboy Chili| boneless beef top sirloin steak into pieces | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| ground pepper | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| onion | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| chili powder | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| beans | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| Hunt s Diced Tomatoes | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| chilies | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| Hunt Tomato Paste | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| sugar | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| ground pepper | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Beefy Cowboy Chili| Sliced onions cream Cheddar cheese corn chips | 1 | True | 3.571429 | http://allrecipes.com/Recipe/Beefy-Cowboy-Chili
 Slow Cooker Beef Stew| onion | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Beef Stew| baby carrots | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Beef Stew| celery | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Beef Stew| beef meat into chunks | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Beef Stew| leaves | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Beef Stew| Hunt s Diced Tomatoes | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Beef Stew| Hunt Tomato Paste | 1 | True | 3.885714 | http://allrecipes.com/Recipe/Slow-Cooker-Beef-Stew-3
 Slow Cooker Veggie Chili| PAM Original No-Stick Cooking Spray | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| Hunt Fire Roasted Diced Tomatoes with Garlic | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| Hunt Tomato Sauce-No Salt Added | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| Ranch Style Beans | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| Van Camp Red Kidney Beans | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| yellow onion | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| bell pepper | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| kernel corn | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| carrots | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| Gebhardt Chili Powder | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Slow Cooker Veggie Chili| ground pepper | 1 | True | 4.538462 | http://allrecipes.com/Recipe/Slow-Cooker-Veggie-Chili
 Anytime Chili| ground sirloin beef | 1 | True | 4.25 | http://allrecipes.com/Recipe/Anytime-Chili
 Anytime Chili| Hunt Tomato Sauce | 1 | True | 4.25 | http://allrecipes.com/Recipe/Anytime-Chili
 Anytime Chili| chili without beans | 1 | True | 4.25 | http://allrecipes.com/Recipe/Anytime-Chili
 Anytime Chili| pinto beans | 1 | True | 4.25 | http://allrecipes.com/Recipe/Anytime-Chili
 Anytime Chili| kidney beans | 1 | True | 4.25 | http://allrecipes.com/Recipe/Anytime-Chili
 Anytime Chili| Hunt Tomato Paste | 1 | True | 4.25 | http://allrecipes.com/Recipe/Anytime-Chili
 Saucy Porcupine Meatballs| Hunt Tomato Sauce | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Saucy Porcupine Meatballs| sugar | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Saucy Porcupine Meatballs| egg | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Saucy Porcupine Meatballs| extra ground beef | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Saucy Porcupine Meatballs| instant white rice | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Saucy Porcupine Meatballs| Worcestershire sauce | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Saucy Porcupine Meatballs| ground pepper | 1 | True | 4.142857 | http://allrecipes.com/Recipe/Saucy-Porcupine-Meatballs-2
 Classic Spaghetti Meat Sauce| Hunt Tomato Sauce | 1 | True | 2.666667 | http://allrecipes.com/Recipe/Classic-Spaghetti-Meat-Sauce
 Classic Spaghetti Meat Sauce| Hunt Stewed Tomatoes No Salt Added | 1 | True | 2.666667 | http://allrecipes.com/Recipe/Classic-Spaghetti-Meat-Sauce
 Classic Spaghetti Meat Sauce| onion soup mix | 1 | True | 2.666667 | http://allrecipes.com/Recipe/Classic-Spaghetti-Meat-Sauce
 Classic Spaghetti Meat Sauce| sugar | 1 | True | 2.666667 | http://allrecipes.com/Recipe/Classic-Spaghetti-Meat-Sauce
 Classic Spaghetti Meat Sauce| ground sirloin beef | 1 | True | 2.666667 | http://allrecipes.com/Recipe/Classic-Spaghetti-Meat-Sauce
 Classic Mini Meatloaves| PAM Original No-Stick Cooking Spray | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Classic Mini Meatloaves| ground beef % lean | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Classic Mini Meatloaves| Hunt Tomato Sauce-No Salt Added | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Classic Mini Meatloaves| Egg Beaters Original | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Classic Mini Meatloaves| oats | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Classic Mini Meatloaves| onion soup mix | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Classic Mini Meatloaves| Hunt Tomato Ketchup | 1 | True | 4.454545 | http://allrecipes.com/Recipe/Classic-Mini-Meatloaves
 Easy Cheesy Chicken Enchiladas| PAM Original No-Stick Cooking Spray | 1 | True | 4.384615 | http://allrecipes.com/Recipe/Easy-Cheesy-Chicken-Enchiladas
 Easy Cheesy Chicken Enchiladas| Pure Wesson Vegetable Oil | 1 | True | 4.384615 | http://allrecipes.com/Recipe/Easy-Cheesy-Chicken-Enchiladas
 Easy Cheesy Chicken Enchiladas| onion | 1 | True | 4.384615 | http://allrecipes.com/Recipe/Easy-Cheesy-Chicken-Enchiladas
 Easy Cheesy Chicken Enchiladas| Hunt Tomato Puree | 1 | True | 4.384615 | http://allrecipes.com/Recipe/Easy-Cheesy-Chicken-Enchiladas
